GeneID,Log2FC,P_val,P_val_adj,Cluster,point_type
P01860_IGHG3,0.983688825810809,4.44253856087677e-09,3.24689238029512e-08,06_Rectal,0_no_sig
P01861_IGHG4,0.106261645863416,0.625328262908065,0.714660871894932,06_Rectal,0_no_sig
P01871_IGHM,1.28309874694239,2.66898008109957e-11,2.43082493540145e-10,06_Rectal,2_right_sig
P01876_IGHA1,0.024461739816136,0.8421349747607,0.888670062492574,06_Rectal,0_no_sig
P01877_IGHA2,-0.00845532774985713,0.954741848785137,0.971146347905157,06_Rectal,0_no_sig
P02042_HBD,-2.66398632264235,7.53225093812815e-25,6.37013222195981e-23,06_Rectal,1_left_sig
P02452_COL1A1,-1.71503836732805,0.283169665259322,0.394000699904281,06_Rectal,0_no_sig
P02533_KRT14,-0.581260274447645,0.000257673122404447,0.000794492127413713,06_Rectal,0_no_sig
P02538_KRT6A,-0.771330373650663,0.0258265798994947,0.0496406990276003,06_Rectal,0_no_sig
P02545_LMNA,0.686965302523344,0.463596813129817,0.574161743457849,06_Rectal,0_no_sig
P02647_APOA1,0.329246110032575,0.000283163161061074,0.000859654314605926,06_Rectal,0_no_sig
P02649_APOE,-0.0558165307665952,0.560943434662656,0.661510982709746,06_Rectal,0_no_sig
P02652_APOA2,-1.29296223370491,2.15685348842003e-20,7.98035790715412e-19,06_Rectal,1_left_sig
P02654_APOC1,-0.696121252055102,3.75212368305791e-07,2.15656040812649e-06,06_Rectal,0_no_sig
P02655_APOC2,-0.645736220926086,1.57319085415281e-06,7.89261852252935e-06,06_Rectal,0_no_sig
P02656_APOC3,-1.46964265033438,7.11139593902086e-20,2.21576126100018e-18,06_Rectal,1_left_sig
P02671_FGA,2.05045638056531,4.64628011039952e-12,4.74241004371813e-11,06_Rectal,2_right_sig
P02675_FGB,2.58173725667679,1.15747259361743e-18,2.97923380618052e-17,06_Rectal,2_right_sig
P02679_FGG,2.74089709065855,1.28852445700385e-17,2.82520917980103e-16,06_Rectal,2_right_sig
P02741_CRP,1.61317678926521,5.4577388923817e-06,2.5642709716587e-05,06_Rectal,2_right_sig
P02743_APCS,-0.456829582943785,0.0144069319857636,0.0290098766516057,06_Rectal,0_no_sig
P02745_C1QA,2.34121327467643,1.09684035719839e-20,4.63806779615318e-19,06_Rectal,2_right_sig
P02746_C1QB,2.08027215628097,3.28164110337686e-19,9.25110253904333e-18,06_Rectal,2_right_sig
P02747_C1QC,2.12055212544299,1.94077962147343e-24,1.43617691989034e-22,06_Rectal,2_right_sig
P02748_C9,1.20771752055125,2.28872144853155e-19,6.7746154876534e-18,06_Rectal,2_right_sig
P02749_APOH,0.303086075715935,0.00589515522398964,0.0131695543117052,06_Rectal,0_no_sig
P02750_LRG1,-0.858449424603466,1.91691568848467e-06,9.45678406319102e-06,06_Rectal,0_no_sig
P02751_FN1,2.45032872644583,1.69524225004451e-26,1.67263902004392e-24,06_Rectal,2_right_sig
P02753_RBP4,-1.12176444065932,4.17494387581118e-12,4.33608206049161e-11,06_Rectal,1_left_sig
P02760_AMBP,0.270002366218648,0.0710932999983195,0.117891410641471,06_Rectal,0_no_sig
P02763_ORM1,-1.36988435094628,1.02255954081727e-15,1.5521929440098e-14,06_Rectal,1_left_sig
P02765_AHSG,0.111912831159902,0.360823959604444,0.474683964635179,06_Rectal,0_no_sig
P02766_TTR,-1.73496812050793,9.06066016471099e-18,2.06304262211881e-16,06_Rectal,1_left_sig
P02768_ALB,-1.06379696152544,1.92451893895403e-18,4.7471467160866e-17,06_Rectal,1_left_sig
P02774_GC,-3.00181978154392,2.26393038742735e-38,1.34024678935699e-35,06_Rectal,1_left_sig
P02775_PPBP,-0.1005286267551,0.727950461095473,0.798049394386148,06_Rectal,0_no_sig
P02786_TFRC,0.910135563707009,0.00460350522155384,0.0107718383049797,06_Rectal,0_no_sig
P02787_TF,-3.3842837570549,9.53793361434962e-35,2.82322834984749e-32,06_Rectal,1_left_sig
P02788_LTF,-0.618994332099243,0.0557649109542398,0.0968118102196774,06_Rectal,0_no_sig
P02790_HPX,-1.40822083527749,5.96171232228122e-16,9.53873971564996e-15,06_Rectal,1_left_sig
P03951_F11,1.09612392737117,7.34046188082681e-12,7.12385808762208e-11,06_Rectal,2_right_sig
P03952_KLKB1,0.328342637837478,0.00107168765310142,0.00288381404834564,06_Rectal,0_no_sig
P04003_C4BPA,2.53061382583649,1.71631992827809e-30,3.38687132513543e-28,06_Rectal,2_right_sig
P04004_VTN,-0.882332572126138,1.36722096693697e-16,2.38057297772556e-15,06_Rectal,0_no_sig
P04040_CAT,-0.904361934435562,0.0296925714458631,0.0558031818919079,06_Rectal,0_no_sig
P04070_PROC,-1.23142819949579,1.52086595873648e-12,1.66731971772592e-11,06_Rectal,1_left_sig
P04075_ALDOA,-2.39144216476624,9.20506916087708e-05,0.000312437306456477,06_Rectal,1_left_sig
P04083_ANXA1,0.264246168874603,0.657392242000923,0.741288013837231,06_Rectal,0_no_sig
P04114_APOB,-1.02881419812758,1.12520657352408e-16,2.01855239856441e-15,06_Rectal,1_left_sig
P04179_SOD2,0.47591651061483,0.525162111139997,0.628072666252279,06_Rectal,0_no_sig
P04180_LCAT,-1.18078818429194,1.13354673462277e-06,5.81134610419471e-06,06_Rectal,1_left_sig
P04196_HRG,0.00344205537802367,0.97709437934563,0.9820710909552,06_Rectal,0_no_sig
P04211_IGLV7-43,-0.550590327043412,1.00626889022463e-06,5.27178038064587e-06,06_Rectal,0_no_sig
P04217_A1BG,-1.47838660715009,1.46032803643012e-15,2.10857121357715e-14,06_Rectal,1_left_sig
P04259_KRT6B,0.063981491350761,0.667216196364812,0.745267902354658,06_Rectal,0_no_sig
P04264_KRT1,-0.629392679713037,1.67948034085458e-05,6.90453029017995e-05,06_Rectal,0_no_sig
P04275_VWF,3.26358132769813,3.85038416835782e-12,4.07040612083541e-11,06_Rectal,2_right_sig
P04278_SHBG,-0.168339426413443,0.43461455563708,0.54742939773862,06_Rectal,0_no_sig
P04406_GAPDH,0.91351167053921,1.08234824313329e-05,4.638289598622e-05,06_Rectal,0_no_sig
P04430_IGKV1-16,-0.114153904390438,0.376890125119985,0.489295951910156,06_Rectal,0_no_sig
P04792_HSPB1,1.37412360259047,0.0952114178401571,0.150307091630328,06_Rectal,0_no_sig
P05023_ATP1A1,-1.11594995437433,0.00567735866568194,0.0127310467048625,06_Rectal,1_left_sig
P05062_ALDOB,-0.337103081687612,0.515034985260494,0.620979045364995,06_Rectal,0_no_sig
P05090_APOD,-0.703886158184092,1.08905786183861e-05,4.638289598622e-05,06_Rectal,0_no_sig
P05109_S100A8,-0.444015669334982,0.290125878182161,0.398502366319813,06_Rectal,0_no_sig
P05141_SLC25A5,-0.209662180866655,0.714555876837119,0.789210968446967,06_Rectal,0_no_sig
P05154_SERPINA5,1.16076693578142,4.8345198381316e-05,0.000180002248061252,06_Rectal,2_right_sig
P05155_SERPING1,-0.310892258275121,0.013151278455111,0.0269396430637568,06_Rectal,0_no_sig
P05156_CFI,-0.412998454950182,3.05653523461159e-05,0.000119832374760931,06_Rectal,0_no_sig
P05160_F13B,-0.574989368414883,8.98947647495688e-06,3.94205190605516e-05,06_Rectal,0_no_sig
P05452_CLEC3B,0.396852178527826,0.000111676283684409,0.00036934279296743,06_Rectal,0_no_sig
P05543_SERPINA7,-0.403735163318725,6.32241252387065e-05,0.000228223671593379,06_Rectal,0_no_sig
P05546_SERPIND1,-1.13695928693221,5.40316498815976e-15,6.95363841954474e-14,06_Rectal,1_left_sig
P05783_KRT18,-0.160816127219977,0.662134582378899,0.742996772336221,06_Rectal,0_no_sig
P05787_KRT8,1.1012895481652,0.0523994385600932,0.0920488653637245,06_Rectal,0_no_sig
P06276_BCHE,-0.500465811076714,0.000154028605579016,0.000501016123641635,06_Rectal,0_no_sig
P06310_IGKV2-30,-0.457146300994046,0.0145971441736093,0.0292932520365313,06_Rectal,0_no_sig
P06312_IGKV4-1,-0.677903210443358,5.67254371827055e-06,2.64420935528832e-05,06_Rectal,0_no_sig
P06331_IGHV4-34,0.557394104368552,9.41858586551052e-07,5.02324579493895e-06,06_Rectal,0_no_sig
P06396_GSN,-0.0721271131567391,0.506790115932824,0.615166847643078,06_Rectal,0_no_sig
P06454_PTMA,-0.261429649772275,0.832683841474511,0.880694933325521,06_Rectal,0_no_sig
P06576_ATP5F1B,-1.33078278061785,0.0369870865392255,0.0680011032025512,06_Rectal,0_no_sig
P06681_C2,0.571940446350279,1.02143296585099e-10,8.63840451119695e-10,06_Rectal,0_no_sig
P06702_S100A9,-0.22182162090383,0.513632183193341,0.62055153561318,06_Rectal,0_no_sig
P06727_APOA4,0.296445056988009,0.00821719168145457,0.0180169536126708,06_Rectal,0_no_sig
P06733_ENO1,0.461344197554915,0.283032053254333,0.394000699904281,06_Rectal,0_no_sig
P06744_GPI,2.24521704364755,0.292920482643668,0.401409550289471,06_Rectal,0_no_sig
P06748_NPM1,1.06698576197721,0.0686779985751845,0.115166353914624,06_Rectal,0_no_sig
P07195_LDHB,0.581052768951766,0.117998569475203,0.181441956180052,06_Rectal,0_no_sig
P07225_PROS1,1.20778366660591,1.54966132656213e-14,1.95191384111656e-13,06_Rectal,2_right_sig
P07237_P4HB,0.412755359107893,0.478870916447387,0.590607463618445,06_Rectal,0_no_sig
P07355_ANXA2,1.60518162479536,0.00173417883465259,0.00446362552223624,06_Rectal,2_right_sig
P07357_C8A,-1.27313107420464,3.36935074736708e-11,3.02220551885047e-10,06_Rectal,1_left_sig
P07358_C8B,0.467499824529755,3.32924518828347e-05,0.000127981373471676,06_Rectal,0_no_sig
P07359_GP1BA,-1.00661911956352,9.23590010639924e-05,0.000312437306456477,06_Rectal,1_left_sig
P07360_C8G,0.402170681555791,0.000225103627288575,0.000701375512393877,06_Rectal,0_no_sig
P07437_TUBB,0.917498372022333,0.268427119533871,0.37925740993807,06_Rectal,0_no_sig
P07478_PRSS2,-1.21958230774457,0.000206731279889067,0.000654464800504425,06_Rectal,1_left_sig
P07737_PFN1,0.923373693414822,9.11595618989182e-05,0.000312437306456477,06_Rectal,0_no_sig
P07900_HSP90AA1,0.774745438950072,0.28352719193196,0.394000699904281,06_Rectal,0_no_sig
P07996_THBS1,1.06144227951644,0.000396530794256754,0.00115638537044334,06_Rectal,2_right_sig
P08185_SERPINA6,-0.965262127386207,2.95185128107866e-14,3.56631828244606e-13,06_Rectal,0_no_sig
P08195_SLC3A2,-0.983322411857067,0.0119437903227402,0.025292525047648,06_Rectal,0_no_sig
P08238_HSP90AB1,0.764552895580161,0.0128873330063178,0.0265829308004883,06_Rectal,0_no_sig
P08493_MGP,0.116090149901739,0.549527181054489,0.653421259688156,06_Rectal,0_no_sig
P08519_LPA,-0.23254865755638,0.286719818045105,0.395659982010961,06_Rectal,0_no_sig
P08571_CD14,0.169330531308709,0.0689533553383844,0.115166353914624,06_Rectal,0_no_sig
P08603_CFH,0.973672470885965,8.12778001705616e-06,3.61777877450921e-05,06_Rectal,0_no_sig
P08637_FCGR3A,-1.07004248121737,4.29370092283857e-06,2.04989592445196e-05,06_Rectal,1_left_sig
P08670_VIM,-1.49602322723191,0.000790082827677271,0.00216541219437474,06_Rectal,1_left_sig
P08697_SERPINF2,-0.396644141123605,2.21669181959454e-06,1.08453021256196e-05,06_Rectal,0_no_sig
P08709_F7,0.587957935593634,0.0432074238057985,0.0777470969393091,06_Rectal,0_no_sig
P08727_KRT19,1.44780922837615,0.00567419658422514,0.0127310467048625,06_Rectal,2_right_sig
P08729_KRT7,1.4598374835925,0.14163513190629,0.213897954307458,06_Rectal,0_no_sig
P08758_ANXA5,-0.442290504404145,0.498074261470042,0.607958686165494,06_Rectal,0_no_sig
P08779_KRT16,-0.496616769138619,0.117684410200829,0.181430132392944,06_Rectal,0_no_sig
P09172_DBH,-0.978493439889045,0.000106241075588205,0.000353341105327065,06_Rectal,0_no_sig
P09382_LGALS1,-0.597391289086591,0.521951614345002,0.626765427367629,06_Rectal,0_no_sig
P09651_HNRNPA1,-0.0343067464220574,0.967647038805302,0.97755468766679,06_Rectal,0_no_sig
P09871_C1S,0.0644423277986448,0.488908787673222,0.599242240792023,06_Rectal,0_no_sig
P09972_ALDOC,2.32098028700477,2.46095030034437e-07,1.42831625274889e-06,06_Rectal,2_right_sig
P0C0L4_C4A,0.376805292392316,0.00124343262287074,0.00327534137002219,06_Rectal,0_no_sig
P0C0L5_C4B,0.333427329075269,0.000607284541057861,0.00171196403955359,06_Rectal,0_no_sig
P0C0S8_HIST1H2AG,2.08288069636363,9.35055824762281e-05,0.00031451877742004,06_Rectal,2_right_sig
P0DJI8_SAA1,1.62912995397147,0.000372711377782141,0.00111436937195469,06_Rectal,2_right_sig
P0DJI9_SAA2,-0.36797270601552,0.619481333238389,0.71252238211331,06_Rectal,0_no_sig
P0DMV8_HSPA1A,1.0468739660486,0.00510510764513057,0.0117596253926743,06_Rectal,2_right_sig
P0DOX2_P0DOX2,-0.284755320306765,0.0116995420423692,0.0249141326945417,06_Rectal,0_no_sig
P0DOX3_P0DOX3,0.181916281386153,0.209694420510592,0.307274992431362,06_Rectal,0_no_sig
P0DOX4_P0DOX4,-0.31041250974677,0.370159871378304,0.484811158973354,06_Rectal,0_no_sig
P0DOX5_P0DOX5,0.413867582702444,1.07263181117989e-13,1.22115006195864e-12,06_Rectal,0_no_sig
P0DOX6_P0DOX6,1.2786799747508,1.09653238732241e-10,9.1429179337305e-10,06_Rectal,2_right_sig
P0DOX7_P0DOX7,-0.676261484217886,7.05392221482916e-07,3.79629268288988e-06,06_Rectal,0_no_sig
P0DOX8_P0DOX8,-0.360009712715961,0.00105123565826895,0.00284169639130238,06_Rectal,0_no_sig
P0DOY3_IGLC3,-0.154161546342298,0.165222168872437,0.246376634691392,06_Rectal,0_no_sig
P0DP01_IGHV1-8,0.567089712434274,9.23222385766257e-05,0.000312437306456477,06_Rectal,0_no_sig
P0DP23_CALM1,0.311455892845954,0.591504834170496,0.687958471176687,06_Rectal,0_no_sig
P0DPD5_ZNF723,0.561778322491497,0.278571106813696,0.390791694866607,06_Rectal,0_no_sig
P0DTE1_P0DTE1,-0.536389719918491,0.000379519693947987,0.00112244901636399,06_Rectal,0_no_sig
P10412_HIST1H1E,4.26476465632313,0.000380804469425691,0.00112244901636399,06_Rectal,2_right_sig
P10599_TXN,2.38028373497808,0.00121791583253426,0.00323321153749006,06_Rectal,2_right_sig
P10643_C7,1.00137433112841,1.42778854609184e-15,2.10857121357715e-14,06_Rectal,2_right_sig
P10720_PF4V1,-0.656081750835806,0.139430292036362,0.211106733722574,06_Rectal,0_no_sig
P10809_HSPD1,0.593966832969212,0.284186315640419,0.394000699904281,06_Rectal,0_no_sig
P10909_CLU,0.160114074459621,0.0414046072911606,0.0747302668181922,06_Rectal,0_no_sig
P11021_HSPA5,0.18984471438924,0.398075669733606,0.511081684366923,06_Rectal,0_no_sig
P11142_HSPA8,1.20426222305014,0.0134840557401249,0.0273375376649108,06_Rectal,2_right_sig
P11226_MBL2,1.4724541351863,2.08857040143209e-08,1.38925132319977e-07,06_Rectal,2_right_sig
P11597_CETP,-0.263918250705437,0.0609578519648657,0.104904210358141,06_Rectal,0_no_sig
P12111_COL6A3,-0.191071768673595,0.39504402128783,0.508404479570424,06_Rectal,0_no_sig
P12259_F5,0.794866702037748,2.24965627784109e-14,2.77457607600402e-13,06_Rectal,0_no_sig
P12270_TPR,1.37390493519185,0.0157421662580117,0.0312730282709493,06_Rectal,2_right_sig
P12814_ACTN1,-0.301117294279365,0.726256763784343,0.797669766531227,06_Rectal,0_no_sig
P12882_MYH1,-0.552293558187197,0.0677915088467648,0.11433781549084,06_Rectal,0_no_sig
P12955_PEPD,-0.351866940713899,0.407297121458272,0.51965494806745,06_Rectal,0_no_sig
P13010_XRCC5,1.35273730952609,0.002333582644895,0.00585373273634679,06_Rectal,2_right_sig
P13639_EEF2,0.513529506354265,0.346197478342953,0.458498673778586,06_Rectal,0_no_sig
P13645_KRT10,-0.239191550738646,0.189648504248942,0.279979836696692,06_Rectal,0_no_sig
P13647_KRT5,-0.53716319478989,0.0026438915273206,0.00652938924110144,06_Rectal,0_no_sig
P13667_PDIA4,1.24995034243013,0.0465073455975011,0.0831793008873736,06_Rectal,0_no_sig
P13671_C6,0.126494736384116,0.212734249841938,0.310959693596116,06_Rectal,0_no_sig
P13796_LCP1,-0.0673640780622495,0.845997935354302,0.891157967490652,06_Rectal,0_no_sig
P13797_PLS3,-0.388090239812819,0.188276291762283,0.278648911808179,06_Rectal,0_no_sig
P13929_ENO3,-1.15723990971316,0.027857149834837,0.0530271147981462,06_Rectal,0_no_sig
P14151_SELL,-1.84309749724552,5.89686683706399e-13,6.58668899536204e-12,06_Rectal,1_left_sig
P14618_PKM,0.568804855582483,0.0141005732325388,0.028489895404993,06_Rectal,0_no_sig
P14625_HSP90B1,0.184481521783313,0.661470143921223,0.742996772336221,06_Rectal,0_no_sig
P14678_SNRPB,-0.326505055722942,0.265848373321659,0.376512528723498,06_Rectal,0_no_sig
P14923_JUP,-0.889419412156553,0.0830757914734423,0.134266089786293,06_Rectal,0_no_sig
P15144_ANPEP,0.401005361430121,0.193331535401845,0.284707136711175,06_Rectal,0_no_sig
P15169_CPN1,0.0477376070504896,0.619567719018687,0.71252238211331,06_Rectal,0_no_sig
P15814_IGLL1,0.489816348205331,0.000229706868286432,0.000711971026311874,06_Rectal,0_no_sig
P15880_RPS2,0.0235262442430137,0.98159413849609,0.984921576253704,06_Rectal,0_no_sig
P15924_DSP,0.42149466372107,0.469478906982048,0.580232803618732,06_Rectal,0_no_sig
P16070_CD44,-1.5452024372419,4.87063839151171e-12,4.887149030127e-11,06_Rectal,1_left_sig
P16403_HIST1H1C,6.84054020977897,0.000617338798573494,0.00172388947526183,06_Rectal,2_right_sig
P17936_IGFBP3,-0.90459513543623,1.00481385107038e-06,5.27178038064587e-06,06_Rectal,0_no_sig
P18065_IGFBP2,0.647594570871162,0.00105078948770481,0.00284169639130238,06_Rectal,0_no_sig
P18428_LBP,0.991903261437974,1.54254706140654e-09,1.17075366711881e-08,06_Rectal,0_no_sig
P18669_PGAM1,-0.860221271867269,0.0131130859133106,0.0269396430637568,06_Rectal,0_no_sig
P19320_VCAM1,-0.00736962886552206,0.986740382875092,0.988409994352038,06_Rectal,0_no_sig
P19338_NCL,1.76068646356872,0.157668523572843,0.23637308242909,06_Rectal,0_no_sig
P19652_ORM2,-1.47854140237431,4.04421289617199e-17,8.25577253287524e-16,06_Rectal,1_left_sig
P19823_ITIH2,-0.415263631624057,9.34365469458581e-06,4.06723792587853e-05,06_Rectal,0_no_sig
P19827_ITIH1,-0.544526516053679,1.73176308255319e-09,1.297726259331e-08,06_Rectal,0_no_sig
P20742_PZP,0.0932764155978276,0.662672796948521,0.742996772336221,06_Rectal,0_no_sig
P20851_C4BPB,1.81936805625645,5.84822992512522e-17,1.11682326312069e-15,06_Rectal,2_right_sig
P21333_FLNA,-1.61960641341582,0.0301457537258064,0.0564755892584727,06_Rectal,0_no_sig
P21796_VDAC1,0.584177272953578,0.374299306896346,0.487000416884916,06_Rectal,0_no_sig
P22352_GPX3,-1.15817997692996,1.73723940689925e-17,3.67302046030128e-16,06_Rectal,1_left_sig
P22626_HNRNPA2B1,-1.08265195696667,0.125915921322302,0.192119137687636,06_Rectal,0_no_sig
P22792_CPN2,0.655396262333035,2.85544851364962e-10,2.2843588109197e-09,06_Rectal,0_no_sig
P22891_PROZ,-0.712551803111225,7.82559934491859e-06,3.53645405510825e-05,06_Rectal,0_no_sig
P23083_IGHV1-2,0.774339355399011,0.00017944698372504,0.000580506089427451,06_Rectal,0_no_sig
P23142_FBLN1,1.32355882084199,2.26479425310578e-15,3.11804232055493e-14,06_Rectal,2_right_sig
P23284_PPIB,1.14336111759181,0.0122688456075631,0.0257558744669411,06_Rectal,2_right_sig
P23396_RPS3,0.858101650327594,0.0905652138273113,0.143738891650853,06_Rectal,0_no_sig
P23528_CFL1,0.420140517814513,0.158085200757479,0.23637308242909,06_Rectal,0_no_sig
P25311_AZGP1,-3.72027939077175,7.54774959718027e-19,2.03103080069578e-17,06_Rectal,1_left_sig
P25398_RPS12,-0.0768276627318976,0.742512933778838,0.808028780876971,06_Rectal,0_no_sig
P25705_ATP5F1A,-0.0292140376635981,0.965462429315977,0.977014971205228,06_Rectal,0_no_sig
P26038_MSN,1.77015352436348,0.0504518354826846,0.0888913291837776,06_Rectal,0_no_sig
P26447_S100A4,2.21736483946333,4.89403255809931e-07,2.73327101357999e-06,06_Rectal,2_right_sig
P26599_PTBP1,0.396441596899649,0.281768753062267,0.394000699904281,06_Rectal,0_no_sig
P26641_EEF1G,-3.00137282645121,0.0934724006381396,0.147956313309569,06_Rectal,0_no_sig
P26927_MST1,0.422312266631753,0.011142245384779,0.0239862155192334,06_Rectal,0_no_sig
P27169_PON1,-1.01001789725929,3.6029409530036e-20,1.25467120245773e-18,06_Rectal,1_left_sig
P27797_CALR,-0.29798242058421,0.543484810265125,0.648675418703536,06_Rectal,0_no_sig
P27824_CANX,-0.221946740999607,0.7376946980618,0.805747714488165,06_Rectal,0_no_sig
P27918_CFP,2.2307755561247,1.82062615548651e-22,1.07781068404801e-20,06_Rectal,2_right_sig
P28300_LOX,2.80049406830459,0.0633888219043458,0.108144618349777,06_Rectal,0_no_sig
P29401_TKT,1.27425851415174,0.0381523033377222,0.069710381407196,06_Rectal,0_no_sig
P29622_SERPINA4,-0.818010518558243,9.50391318989305e-08,5.80032640042957e-07,06_Rectal,0_no_sig
P30041_PRDX6,0.221603118613348,0.571829176104663,0.672851583681163,06_Rectal,0_no_sig
P30043_BLVRB,1.06109082409044,0.0700912362910399,0.116556213158134,06_Rectal,0_no_sig
P30050_RPL12,-0.517867633037172,0.554597322417477,0.656643229742292,06_Rectal,0_no_sig
P30101_PDIA3,-0.410135488670463,0.372197746166114,0.485332743899426,06_Rectal,0_no_sig
P30622_CLIP1,0.316976042956888,0.0392404194283983,0.0712586757718152,06_Rectal,0_no_sig
P31327_CPS1,-1.6231233335532,5.85506321641364e-07,3.20944205936748e-06,06_Rectal,1_left_sig
P31943_HNRNPH1,-0.3004208679823,0.777877007242883,0.843412432761514,06_Rectal,0_no_sig
P32119_PRDX2,-0.169811537679413,0.588378919240258,0.687022327791386,06_Rectal,0_no_sig
P33151_CDH5,-0.359613878793645,0.00455136116651916,0.010692086549918,06_Rectal,0_no_sig
P33778_HIST1H2BB,2.57998587178212,6.40782978913939e-09,4.62614053069576e-08,06_Rectal,2_right_sig
P33908_MAN1A1,-0.875859003637746,0.000385475198316876,0.00112970949209698,06_Rectal,0_no_sig
P35030_PRSS3,0.0257971418540279,0.832014969907341,0.880694933325521,06_Rectal,0_no_sig
P35237_SERPINB6,-0.176434837843155,0.234547766177898,0.337840091428992,06_Rectal,0_no_sig
P35241_RDX,0.543204007604158,0.480689771150406,0.591618179877423,06_Rectal,0_no_sig
P35443_THBS4,1.23998195405203,0.00447058697245824,0.0105441732577501,06_Rectal,2_right_sig
P35527_KRT9,-0.561908487920974,0.000370777878156831,0.00111421575567941,06_Rectal,0_no_sig
P35542_SAA4,0.0258403166162822,0.85862198022123,0.898063979312665,06_Rectal,0_no_sig
P35579_MYH9,1.37833303912086,0.0103973981792656,0.022464451540603,06_Rectal,2_right_sig
P35858_IGFALS,0.866933087949182,3.18659957574656e-08,2.09607438760218e-07,06_Rectal,0_no_sig
P35900_KRT20,0.325570903050327,0.117007491818506,0.180857533045836,06_Rectal,0_no_sig
P35908_KRT2,-0.624612198150876,7.67842385006782e-05,0.000267389818778832,06_Rectal,0_no_sig
P36871_PGM1,0.194495512749441,0.572833105025855,0.672851583681163,06_Rectal,0_no_sig
P36955_SERPINF1,0.547651846775786,7.53880187501304e-08,4.69786390527128e-07,06_Rectal,0_no_sig
P36980_CFHR2,0.792946189691772,1.01750992240457e-05,4.39683119754385e-05,06_Rectal,0_no_sig
P37802_TAGLN2,1.17616608152385,0.0721232806620011,0.118933097916169,06_Rectal,0_no_sig
P37837_TALDO1,0.845112861832369,0.263043035467693,0.375232474691263,06_Rectal,0_no_sig
P38646_HSPA9,-1.00700145710825,0.1042600611121,0.162854765642119,06_Rectal,0_no_sig
P39019_RPS19,-1.84485469744192,0.000501470399490435,0.00143415689129632,06_Rectal,1_left_sig
P40967_PMEL,0.147245051508488,0.341231584024326,0.452938893779092,06_Rectal,0_no_sig
P42704_LRPPRC,0.959347009014134,0.306576745281015,0.416269342216424,06_Rectal,0_no_sig
P43246_MSH2,1.09031572015391,0.00549646951273407,0.0125150382751483,06_Rectal,2_right_sig
P43251_BTD,-0.39503589281613,9.70320119115336e-05,0.000324536446619366,06_Rectal,0_no_sig
P43652_AFM,-0.510878243630355,0.000114296685187801,0.00037590909795099,06_Rectal,0_no_sig
P46782_RPS5,-0.674627185708635,0.371823447393375,0.485332743899426,06_Rectal,0_no_sig
P46940_IQGAP1,0.0688388121542971,0.886628054018036,0.922467149347411,06_Rectal,0_no_sig
P48556_PSMD8,-0.062325119484484,0.713976805995156,0.789210968446967,06_Rectal,0_no_sig
P48643_CCT5,-1.22793939243504,0.0280620089539328,0.0530901716511678,06_Rectal,0_no_sig
P48668_KRT6C,0.0246575001567422,0.875032842696339,0.912006061401819,06_Rectal,0_no_sig
P48740_MASP1,-0.0896304652464011,0.426312353606232,0.54042165596336,06_Rectal,0_no_sig
P49327_FASN,0.277331952564065,0.586383627013618,0.686045666387474,06_Rectal,0_no_sig
P49368_CCT3,-0.94921858855519,0.110625953104239,0.171891244718398,06_Rectal,0_no_sig
P49454_CENPF,1.2591936112858,2.73251593600884e-05,0.000107843295607816,06_Rectal,2_right_sig
P49747_COMP,0.917958098370175,6.01521067018657e-05,0.00021981510597225,06_Rectal,0_no_sig
P49790_NUP153,2.14978021078934,0.000144997963064103,0.000474247481403034,06_Rectal,2_right_sig
P49908_SELENOP,-0.118178542826348,0.307869713041277,0.417068352678344,06_Rectal,0_no_sig
P49913_CAMP,-1.06393672986633,0.0838300991593024,0.13483746142278,06_Rectal,0_no_sig
P50990_CCT8,-0.61014909682789,0.378250852061503,0.489987974661729,06_Rectal,0_no_sig
P50991_CCT4,-0.215380934522202,0.759133206836623,0.82459974027024,06_Rectal,0_no_sig
P51797_CLCN6,0.763137065942738,0.00938564346366566,0.020502955463063,06_Rectal,0_no_sig
P51884_LUM,-0.2873662856198,0.0047835289838076,0.0110619107750551,06_Rectal,0_no_sig
P52209_PGD,1.21972930162413,0.000482489382619223,0.00139333519273454,06_Rectal,2_right_sig
P52272_HNRNPM,-0.192393267633442,0.717342038546702,0.790812824617593,06_Rectal,0_no_sig
P55056_APOC4,-0.942263586564733,8.956144723918e-11,7.68411257472385e-10,06_Rectal,0_no_sig
P55058_PLTP,-1.08305826806785,0.000786821927914339,0.00216541219437474,06_Rectal,1_left_sig
P55072_VCP,-0.103039627250412,0.930450441381492,0.955438442598974,06_Rectal,0_no_sig
P55209_NAP1L1,-0.197952735141387,0.795800288481898,0.855015917933364,06_Rectal,0_no_sig
P58107_EPPK1,-1.29496308999956,0.0613012525798154,0.105189395731162,06_Rectal,0_no_sig
P60174_TPI1,0.261499872775373,0.648151113314815,0.732262326493074,06_Rectal,0_no_sig
P60709_ACTB,0.0180585383062191,0.931281654260136,0.955438442598974,06_Rectal,0_no_sig
P60842_EIF4A1,-0.0892110278909719,0.901923302581329,0.935093861870659,06_Rectal,0_no_sig
P60891_PRPS1,-1.03069560769816,0.233768929594781,0.337539527610025,06_Rectal,0_no_sig
P61604_HSPE1,-0.0406828026238397,0.962264491560525,0.977014971205228,06_Rectal,0_no_sig
P61769_B2M,-0.784025359275969,1.40669842065807e-05,5.86454552837732e-05,06_Rectal,0_no_sig
